"assessid","stockid","scientificname","stocklong","Fmsy","Ftype","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","minratio"
"AFWG-POLLNEAR-1957-2006-MINTO","POLLNEAR","Pollachius virens","Pollock Northeast Arctic","0.241488","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24036077888617,0.935664195163092,0.87610648180473,0.845321398197406,1.03148766487349,0.894425506761624,0.938874245133847,0.814280037812306,0.533822570038272,0.611919836110342,0.985131456311005,0.879392135436,0.912695692139662,0.987087794501127,1.64385286804887,1.74127652532112,1.96169095441637,1.8062827999455,1.75008760240787,1.84831662040008,1.53861999479901,1.55121064814985,1.69786503005872,1.58320880593454,1.98363582857022,1.65986282818139,1.02734524819359,1.16336270479918,1.40025652489697,1.67785755928329,1.56428428011754,1.24096343437283,0.955007598384242,0.927515844037453,0.926838949318136,0.869006907626071,0.83880372940341,0.689834019566455,0.670767763741637,0.631072852505783,0.560925651144688,0.540913436723311,0.556477210800808,0.638035201423729,0.648684146728843,0.698412749011433,0.671919634287934,NA,NA,0.533822570038272
"ASMFC-ATLCROAKMATLC-1973-2002-STANTON","ATLCROAKMATLC","Micropogonias undulatus","Atlantic croaker Mid-Atlantic Coast","0.407","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417690417690418,0.687960687960688,0.663390663390663,0.540540540540541,0.663390663390663,0.810810810810811,1.22850122850123,1.00737100737101,0.687960687960688,0.85995085995086,0.565110565110565,0.368550368550369,0.294840294840295,0.221130221130221,0.196560196560197,0.221130221130221,0.147420147420147,0.122850122850123,0.0982800982800983,0.0737100737100737,0.0982800982800983,0.122850122850123,0.147420147420147,0.147420147420147,0.245700245700246,0.245700245700246,0.221130221130221,0.221130221130221,0.270270270270270,0.270270270270270,NA,NA,NA,NA,NA,NA,0.0737100737100737
"ASMFC-PANDALGOM-1960-2009-IDOINE","PANDALGOM","Pandalus borealis","Northern shrimp Gulf of Maine","0.279768","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20044296865719,1.04856320372504,1.13799919067140,0.737078166029501,0.95568816927574,1.10346870188184,0.78799859213154,0.854775703042839,0.633021551977778,1.05238712942239,1.89454400390769,2.34022986392807,2.45664715813075,2.57257491182349,1.32478572624898,1.74306232744449,1.01079192060047,0.302893826313231,0.687077229069165,0.82755643791931,0.770656551202449,0.395635563083576,0.482851429532833,0.608473151775681,0.302893826313231
"CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN","ATOOTHFISHRS","Dissostichus mawsoni","Antarctic toothfish Ross Sea","0.136","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.00372334852941176,0.0330786544117647,0.0843097794117647,0.0532502867647059,0.118444264705882,0.106735661764706,0.198649411764706,0.313204338235294,0.307533602941176,0.322226544117647,NA,0
"CSIRO-DEEPFLATHEADSE-1978-2007-FULTON","DEEPFLATHEADSE","Platycephalus conatus","Deepwater flathead Southeast Australia","0.297558","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.0733661564996463,0.0947691439582822,0.102555933608246,0.149587868145561,0.127147923427922,0.147767992321145,0.323801233902209,0.433306629565014,0.451759214840015,0.339854816540465,0.232258467073378,0.18013757632568,0.245165156161675,0.29437359707449,0.548565604816425,0.734995146340604,0.701174363597933,0.499647115787111,0.34319903983788,NA,NA,NA
"CSIRO-GEMFISHSE-1966-2007-FULTON","GEMFISHSE","Rexea solandri","common gemfish Southeast Australia","0.0765912","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.729839970064942,0.77388435879806,0.79588990374372,0.785008175422028,0.760746096020164,0.68201468117875,0.712245512869587,0.599638520378275,1.14539283555991,1.58484914193884,2.40003293197418,2.16672967800319,2.87821579605612,2.60525732508009,2.53509338219281,2.25890170258328,2.07320813319276,2.13201127325447,2.67377146796301,3.43314204441892,3.77424017098887,2.97453692596634,2.88496736314942,2.29112743275499,2.44449268381459,2.72211713890342,1.35271749336849,1.58476681484934,2.10168010073407,2.60704203454958,2.0667732240064,1.69239003556611,0.793047635293187,0.737452064649074,0.477129401081902,0.42140774874964,0.388142958410145,0.338743445814364,0.359067636155542,0.353202285002009,NA,0
"CSIRO-MORWONGSE-1913-2007-FULTON","MORWONGSE","Nemadactylus macropterus","Jackass morwong Southeast Australia","0.0377762","Fox Fmsy",1.12970144816494,1.17022515836190,1.34317036230855,1.24048503856542,1.52456497712129,1.42859112066278,1.91932454540534,1.97279244323587,1.60720410464692,1.37249466212177,0.970021618243966,1.05253675726284,2.15556396422573,1.74639024780808,1.35772615392504,2.09386731295886,2.71928205161696,1.33586885273307,1.84424392240828,1.50872824623901,1.37426185816335,1.52220225722098,1.43593609755229,1.77668568935607,1.71959549779731,1.88863599766830,1.84702101611387,1.44173607448094,1.80378003717942,1.92015409442247,3.1354450220717,3.21339505701641,2.68316488612155,2.86664382333759,2.94058287948365,2.01375518305242,1.71296692279117,2.11602574122186,2.99334257792331,3.50667429807247,2.24380366369155,2.77987789064022,1.98739953191132,3.03141474676514,2.79755671557236,2.76288132796235,3.29260247333968,4.2560903643697,3.61254982231223,3.99357164842958,3.90172521095814,2.99555446030711,3.18535716993331,2.99742284473816,2.8431688186003,2.85500836512922,2.60620790554278,1.55088763967574,NA,0.970021618243966
"CSIRO-NZLINGESE-1968-2007-FULTON","NZLINGESE","Genypterus blacodes","New Zealand ling Eastern half of Southeast Australia","0.110346","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0598316228488107,0.0728075310520202,0.0883481878018304,0.139612318687526,0.19683537961924,0.234355093390969,0.295972965233526,0.361594634695945,0.424621265764786,0.454383428355582,0.49336913145953,0.504784678213921,0.50857882170989,0.482601590738448,0.490550542099312,0.621919927898683,0.959161896001662,0.851239117943225,0.97691862756492,1.09067232824479,1.11440356093344,1.14034565915090,1.27039629623555,1.19443781794341,1.04434832973623,0.922659809144594,1.2265605112301,1.31618563257094,1.30675425233642,1.40886711348217,1.56727834219266,NA,0
"CSIRO-OROUGHYSE-1978-2007-FULTON","OROUGHYSE","Hoplostethus atlanticus","Orange roughy Southeast Australia","0.0489738","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.000676520540810777,0.00685721810864622,0.0358873314272725,0.228623890847232,3.42324647803006,4.94871551248020,3.79698035353973,5.3983596445098,2.53312328114448,1.29632634061799,0.810740062138455,0.706192113036705,0.703843049523211,0.645284039734123,0.625854459100437,0.634586167658915,0.602642365158185,0.491718866412393,0.253701696289434,0.225233000407561,0.213375060799252,0.209053471806945,NA,NA,NA
"CSIRO-SILVERFISHSE-1978-2006-FULTON","SILVERFISHSE","Seriolella punctata","Silverfish Southeast Australia","0.389295","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0079035063928779,0.0158842236778220,0.0242342357506599,0.0331395893467139,0.0421145955448442,0.050175683858243,0.136707509000203,0.103333150625361,0.242587017801399,0.122745340083094,0.233121718567128,0.240012874456781,0.201323141486378,0.299414302582554,0.360055809119152,0.4206079682146,0.327833448978462,0.295884227877649,0.336582881930446,0.364904811807491,0.614214926103343,0.548993489984744,0.696905631271413,0.489775358046547,0.55092643191002,0.461828478364342,0.472237335807989,NA,NA,0
"CSIRO-SWHITSE-1945-2007-FULTON","SWHITSE","Sillago flindersi","School whiting Southeast Australia","0.360997","Fox Fmsy",0.00976297277895638,0.0183476714330617,0.005447045939748,0.00940369820031364,0.0120987886492368,0.0101111819724663,0.00793937935045267,0.00960450097113078,0.0195486909435870,0.0384020450542372,0.0538188040011534,0.00486434095460457,0.0108009846485225,0.0272012111007255,0.0319345287874877,0.0362130292021923,0.0361017068171118,0.0283303698080815,0.0283700051926587,0.0368937689486337,0.0495995495183112,0.0365556327357228,0.0303999873831904,0.060608080328573,0.0691874545116328,0.0324116051046039,0.100988909254663,0.100536671522923,0.0964677716128788,0.154814458204766,0.170514614999731,0.256823721356894,0.309537916893049,0.373702045158898,0.339645334206927,0.476288059999059,0.588688231311586,0.401011319489431,0.44708622970615,0.366050558881991,0.592109063127673,0.504218555607449,0.30273115965596,0.543192486740207,0.396084718903348,0.49887421903811,0.512901394177536,0.56571926828471,0.697696418774778,0.605250304730076,0.439780776851448,0.459583929404262,0.491547820372986,0.597113361923232,0.481171880913789,0.424336872748691,0.588655788238545,0.54312414814946,NA,0.00486434095460457
"CSIRO-TIGERFLATSE-1913-2006-FULTON","TIGERFLATSE","Neoplatycephalus richardsoni","Tiger flathead Southeast Australia","0.147196","Fox Fmsy",1.29183069702773,1.80315575173291,1.78790280826980,2.16718633112510,1.76963825641237,1.85297173187353,1.8248653743569,1.45039861339265,1.03168072801414,1.16852014328463,1.62772854907977,0.649172919504158,0.94963655869419,1.88927260969056,2.0106430344589,1.94895836356165,1.71559333618087,1.81516738367058,1.49763416879775,2.03938859329881,1.75942153190267,1.39485929576487,1.62003536596972,1.93472796146655,1.33066987571574,1.49060416416565,1.07045938905948,0.913401916194816,0.699814855366067,0.695864228398727,0.626606848822094,0.497987367097387,0.531445554554504,0.577843116427191,0.545972837805079,0.518871315857072,0.494369759705939,0.605438700190074,0.614842589489877,0.632253706783519,0.532456672677045,0.578374959030006,0.56031685301981,0.41865583262249,0.446430774269564,0.475300398501672,0.536411372954261,0.692702065951805,0.684550341574168,0.847933165312262,0.809153068683109,0.689482351168101,0.749511916795295,0.861028403363186,0.887976580586658,0.827947577132078,NA,NA,NA,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON","WAREHOUESE","Seriolella brama","Blue Warehou Eastern half of Southeast Australia","0.135514","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.627324233399385,0.315598549045835,0.674576990157495,0.616917436552627,0.923647278097184,1.54374078585294,1.81650375492402,1.86922425807419,1.61477976738212,1.95963245097133,1.54496625924581,1.59051621175977,1.73817649818058,2.13296542813933,2.67708258795652,2.10966194288540,0.900620578637205,0.98904661207005,0.568997244557688,0.633702354369948,0.263301170707493,0.818077798440994,NA,NA,0
"CSIRO-WAREHOUWSE-1984-2006-FULTON","WAREHOUWSE","Seriolella brama","Blue Warehou Western half of Southeast Australia","0.316598","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.202542965461302,0.0446104294828648,0.173869802297001,0.169335937074902,0.0900751880414665,0.311373347240454,0.874002595414486,0.861989370645187,0.888698150883435,1.13192861430233,1.02024994782354,0.546951385361101,1.10226858936831,1.43492190959164,0.764948872996517,0.888278181976436,0.750129178942196,0.80991125429949,0.506206036999238,0.955872253689431,0.817783706684248,1.44714167133113,NA,NA,0
"DFO-COD5Zjm-1978-2003-PREFONTAINE","COD5Zjm","Gadus morhua","Atlantic cod NAFO 5Zjm","0.21341","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08242350405323,0.71943210027758,0.886999288392913,0.875326955190367,1.70094873946863,1.32615372148581,0.738530228604196,1.36962541569830,1.15652821246468,1.28531937091899,1.23310438904872,0.841587824633496,1.37137452169447,1.64224975817653,1.82464991743502,1.82591524028195,1.88417926497060,0.49637881725238,0.663301608345224,0.889735055341414,0.620545220727968,0.472715917617223,0.390919853887587,0.526817509417354,0.380302997734447,NA,NA,NA,NA,NA,NA,NA
"DFO-HAD4X5Y-1960-2003-PREFONTAINE","HAD4X5Y","Melanogrammus aeglefinus","Haddock NAFO-4X5Y","0.236353","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06424717206339,1.40722683401212,1.21353872978533,1.36316821946799,1.31059039198930,1.42595776908346,1.17767452755023,1.25181158337382,1.27867566814053,1.21160063434192,1.43155717150060,1.54859006632903,1.37708235502428,1.73317561277150,1.60028215046904,1.37522385939338,1.44840391193666,1.48534147605378,1.41947070900620,0.975437377280071,0.97508482030695,1.07627849082133,1.20021564763518,0.947830718225941,0.553557670243909,0.548574208269918,0.55257215742481,0.600284181061141,0.691177178309893,0.627408982736192,0.483258564293975,0.471567236846418,0.471712359367982,0.284012812605329,NA,NA,NA,NA,NA,0.284012812605329
"DFO-NFLD-COD3Ps-1959-2004-PREFONTAINE","COD3Ps","Gadus morhua","Atlantic cod NAFO 3Ps","0.220093","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36343225594988,1.08355851018115,1.35968628023297,1.45398037769294,1.35974575443397,1.22168463288801,1.18166607478542,0.896009865548658,1.15265709997452,1.53219623584367,1.91664502430443,1.63668479327169,1.58975036025374,1.74349653736259,2.29209071060176,2.80749424619150,2.12127309264734,0.0905064607757016,0.0552303195502663,0.0535986920295559,0.467965518305821,0.960584378556703,1.36190227027495,1.32194299379045,0.82088327720016,0.707084253528644,0.716041793377461,0.365393615058916,NA,NA,NA,NA,0.0535986920295559
"DFO-PAC-ESOLEHS-1944-2001-COLLIE","ESOLEHS","Parophrys vetulus","English sole Hecate Strait","0.3726","Fox Fmsy",1.59787398661150,0.928778473091818,1.35398384869155,1.02843268040256,0.616430431558203,1.02280612178102,1.11023546514801,0.644122383252818,0.88440484148479,1.2780206016921,1.78146309218505,1.78854436308724,1.11887743684924,0.927187173183565,0.823473372912939,0.60882800608828,0.430652154878694,0.483852904367833,0.577013402705651,0.721624304940985,0.979676120247911,0.576967186173596,0.423524394206004,0.538707028826399,0.350005642090951,0.67149772771755,0.65675905347862,0.727414070742407,0.37357280486214,0.572836111588475,0.998662695301287,1.32445519179449,0.393654872104475,0.332197064861245,0.53143811839246,0.564968805030135,0.283088001665740,0.469411786795849,0.563984167783978,0.534439376975679,0.654628108543148,0.659050268860748,0.666403346195526,0.790412700001947,0.580415930699267,0.703319419429323,0.312394137865644,0.269649830977256,0.439417932002754,0.340570455512984,0.433909603318458,0.326317506934247,NA,NA,NA,NA,NA,NA,NA,0.269649830977256
"DFO-PAC-HERRCC-1951-2007-COLLIE","HERRCC","Clupea pallasii","Pacific herring Central Coast","0.446006","Fox Fmsy",NA,1.31844045743727,1.53045969687070,0.0798950814807245,0.839439396370525,0.401639146709046,1.64655409645237,1.75938362197945,0.693388066028383,1.66348986000883,0.205039163881440,1.57475765296753,0.956212626962684,1.86901011738495,1.4941054955793,1.65045557238141,1.93982713986708,1.59128726556541,0.254010222756118,0,0.0143592915458572,0.293020369743134,1.09384001053580,0.564173396931735,0.805024663459913,0.416509392692578,0.637317559353917,0.658438027814607,1.17516421972929,0.00076081207110368,0.091868843356386,0.069658486160609,0.193139532479050,0.243578584898980,0.401596244090899,0.299723662844268,0.22765420593975,0.294486158938852,0.225883076518334,0.420696121740858,0.482820896530152,0.596347068207436,0.402019005850807,0.448965900896656,0.493717549193039,0.672972123553752,0.42661915103724,0.289531392200753,0.523732037699833,0.416621877470503,0.397166858595452,0.472450373329503,0.300734013852224,0.240064660887897,0.266781841579696,0.332645251799778,0.400778055465787,0.0798856165919061,NA,0
"DFO-PAC-HERRPRD-1951-2007-COLLIE","HERRPRD","Clupea pallasii","Pacific herring Prince Rupert District","0.160632","Fox Fmsy",NA,3.73298848706063,4.80078906480384,0.345982136583981,4.33478000515657,3.10414948989486,1.17448458319474,3.65805590647986,0.62899135787673,1.33267256036671,1.53283656621521,2.88337011299919,2.11062340297915,2.30258184857701,2.10741455875318,3.55965758314453,4.89291775966149,2.58540690723514,1.10199237318377,0,0.419650404835756,1.00605851917184,2.58089369467274,0.639512519140484,0.885490974427723,0.446956984381942,1.53350998104763,1.97803499554802,2.22208427713487,1.89728728614696,0.770135038549745,0.761945096131423,0.384000196172074,0,0.495654378504543,0.64690573228772,0.989687751039951,0.872052011980038,1.25262060213811,1.38642058431095,1.01224909204758,0.720816925006066,0.758145286480901,1.29148591443206,1.48699524496293,0.685846491137137,0.812269615517544,0.715323493836976,0.549917494731251,0.389253474881278,0.96958112375455,0.702348943467119,1.18118641725952,0.727407027200727,0.871346538143479,0.987952269088896,0.890813767065001,0.338898213150872,NA,0
"DFO-PAC-HERRQCI-1951-2007-COLLIE","HERRQCI","Clupea pallasii","Pacific herring Queen Charlotte Islands","0.261259","Fox Fmsy",NA,1.7156483646755,2.32716951140292,0,0.524062105361254,0.387937790762053,3.40053972071676,3.57718472311496,2.31907447447234,2.19685077060774,0,0.257171078607999,1.6705080118529,2.13448523325087,3.28911909312574,3.55909576137981,2.01094428160733,0.621869169412512,0.139750878252642,0,0,0.026253274604395,1.2237111288065,1.91419785287082,0.760617295657591,0.796832664597499,1.68407562361721,1.46933050372131,2.12616101965194,1.62443183285163,0.290565819602288,0.396589971534089,0.309020075436837,0.409420281804888,0.579486974863142,0.959356619006735,0.843066224888486,0.599105635137679,0.00543625224255096,0.134864420546449,0.937881024005753,0.916275285866055,0.603467499722596,0.768361023831558,0.147212340992636,0,0,0,0.249651715044711,0.812482224207886,0.776015027193215,0,0.661070916818721,0,0,0,0,0,NA,0
"DFO-PAC-HERRSOG-1951-2007-COLLIE","HERRSOG","Clupea pallasii","Pacific herring Straight of Georgia","0.334743","Fox Fmsy",NA,1.73157926634207,1.51523245933364,0.334748711771013,1.76246478866771,1.37611722173874,2.10254573105790,2.38446465258578,1.71170866067887,1.42991746975543,1.80030200233394,1.74919381963336,2.09238515023728,2.11974183997219,2.29205125429459,1.77264023263642,2.40688961099341,2.26275658806155,0.452188892184622,0.02688881208894,0.0212292276218577,0.133916676845407,0.702089291173499,0.858306407967788,0.207531431051148,0.279694041957328,0.626519460784292,0.534399222578708,0.75087684252188,0.739931264413603,0.171112790143558,0.323307532325752,0.401493176943058,0.802840889695575,0.6555840455251,0.412690261775699,0.0274058420203074,0.460445979726354,0.327894025207781,0.301009735614080,0.267927459858394,0.432806974176924,0.414311014237154,0.306249780501203,0.524870240648821,0.480025202548155,0.497568791766053,0.517304039628525,0.45663778694612,0.4666030675841,0.485237091002356,0.520762047394381,0.469639894875504,0.50752401856707,0.32957372800233,0.482495553926373,0.59363292084268,0.388551187218119,NA,0.0212292276218577
"DFO-PAC-HERRWCVANI-1951-2007-COLLIE","HERRWCVANI","Clupea pallasii","Pacific herring West Coast of Vancouver Island","0.280846","Fox Fmsy",NA,1.02472094875596,2.55955106581584,0.00167917491660875,2.16418563644541,0.560640017914912,1.10380875559898,0.164016072772337,0.0285461057331469,2.87986269780984,3.03070238503042,2.09032285321384,1.44343994130000,1.96524473303628,1.49719840865463,1.69643225113598,2.18835557030663,2.23632737670257,0,0,0,0,0.609900441621382,1.36320646471361,0.488415686478616,0.771920153481548,1.31655056501321,1.22867673804003,0.940568405969764,0.638539244609251,0.103643141018327,0.195794952012247,0.223860057596607,0.563044368336675,0.457538772796021,0.0071970404481546,0.0096698092754899,0.9968456596768,0.781242873864032,0.703359027664088,0.619382949077319,0.822916864391206,0.303805312044051,0.497426585227568,0.404413262062993,0.318114833920552,0.0904312326330288,0.460018755210002,0.637356205686084,0.587600857629203,0.36345960669199,0,0.131566915082316,0.546195602630764,0.86713466562442,1.03590670484670,0,0,NA,0
"DFO-PAC-PCODHS-1956-2005-COLLIE","PCODHS","Gadus macrocephalus","Pacific cod Hecate Strait","0.19115","Fox Fmsy",NA,NA,NA,NA,NA,NA,0.849780127253557,0.97997293523004,1.15081740002552,0.822529754119801,0.62065301095118,0.522951021207317,0.622734147929882,0.52937732770325,0.70342073089397,0.889950733262755,1.16293393582410,1.04226561060067,0.922501220796549,0.874002195630216,0.540028041057035,0.626467257655979,0.567070480711796,0.492680615213182,0.655778602616416,0.817337600266901,0.832531084674016,0.888806304761275,0.69177250793238,1.25765893615576,1.0576865341493,0.701327200367092,0.638485402636942,0.676303892323273,0.58240052351336,0.458027032277881,0.557384975794326,1.05106931105754,0.839676018536845,0.674498300328447,0.84264414633235,1.59632423058041,1.41451940951372,1.25322069488313,0.705769469533782,0.793754546986878,0.721388765209174,0.745927077156027,0.623423804391814,0.527344142090482,0.593701895015752,0.30298772085628,0.335033982372745,0.322528257808914,0.217956195872111,NA,NA,NA,NA,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE","PCODWCVANI","Gadus macrocephalus","Pacific cod West Coast of Vancouver Island","0.120091","Fox Fmsy",NA,NA,NA,NA,NA,NA,0.94006280038476,1.45219987564181,0.754131471605722,0.877040033524943,0.695882407339506,0.585128190572748,0.888901966918163,0.85000104744582,0.890434545565815,1.60046525475677,1.9561043268808,1.41741111175726,0.974835769124458,0.956766034915105,1.06929125635901,2.27118636821738,2.88579352043105,2.03763862491653,1.67861772969921,1.66206086106821,1.49483183169127,1.27821345758130,1.03020298348301,1.17802060088551,0.996206854604299,1.66978637690979,0.912284097535282,1.71968930545869,1.27875619352221,1.25160710183326,0.672936638588744,1.61034906655841,1.56692010690354,0.95392011317514,1.35539464362138,2.45611162220610,2.94398871229638,3.86736785908399,2.04996720324939,1.04087733468786,0.638085722414015,0.600226198378369,0.215135740908129,0.210882745426151,0.30586144914518,0.627720554074601,NA,NA,NA,NA,NA,NA,NA,NA
"DFO-PAC-RSOLEHSTR-1945-2001-COLLIE","RSOLEHSTR","Lepidopsetta bilineata","Rock sole Hecate Strait","0.275821","Fox Fmsy",1.00050093831355,1.23299658129663,2.14610979135139,0.874665675747181,0.912048304962116,1.63558184311155,1.4955996132957,1.74310620501981,1.80773240524083,0.570864699821323,1.26736454738334,0.821376850079043,0.795545911752032,0.784984153776154,0.610695088621026,0.637497387919726,1.82641052072766,1.54178146033096,1.76720788087714,1.1857876825630,1.48514810872396,1.57218299122984,0.659538315930331,0.510030148274395,0.550558038546739,1.27785417496653,1.17052675431244,0.923857418791295,1.02150926610237,1.5102581518651,1.00344258864853,0.649881895427464,0.245928220955503,0.232841476547312,0.181470040846474,0.105115312516135,0.186514730030187,0.418992951098665,1.02583385118614,0.977719993869132,0.803852705245702,1.88158243711248,1.13094891934772,0.962860404065331,0.711636224235877,0.566942409593524,0.354563076046491,0.431444966120606,0.430224741921062,0.21220864700693,0.495173912371803,0.429477823966338,NA,NA,NA,NA,NA,NA,NA,0.105115312516135
"DFO-POLL4VWX5Zc-1974-2007-PREFONTAINE","POLL4VWX5Zc","Pollachius virens","Pollock NAFO-4VWX5Zc","0.232167","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32635870479527,1.02227000648152,0.845609124454594,1.22318067483418,1.2334964662248,1.38022382784574,1.55853169727253,1.24455690836407,1.56288737496188,1.97671449145893,1.87590996003316,1.9901866064184,2.09477170177345,1.70724796866568,1.50164012718441,1.89716945990147,2.73587858262185,1.85568564333279,1.60731127184843,1.26718102978149,1.29672110526863,1.2281141222404,1.12007925240140,0.91828498542738,0.312221580207659,NA,NA,0.312221580207659
"DFO-QUE-COD3Pn4RS-1964-2007-PREFONTAINE","COD3Pn4RS","Gadus morhua","Atlantic cod NAFO 3Pn4RS","0.144705","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51736898515874,1.27969639694291,1.39304861697166,1.31108086358367,1.17663587588141,1.30435896321721,1.30148233444783,1.20447747512032,1.29464006656862,1.21636701641228,1.32735937345000,1.14222081706124,1.12470213606857,1.43071500347034,1.17940154091136,1.53368289849584,1.44370405140196,1.96445920434346,2.67452407184245,3.10695285459781,0.101507061572834,0.0311905847350659,0.0551068790835898,0.641776144944982,0.475707998136809,0.824664657169455,0.944787989647703,1.05033417068397,1.02403956877262,0.0726321718110017,0.407130211342247,0.523423146358762,0.705668289910561,NA,NA,NA
"DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Gadus morhua","Atlantic cod NAFO 4TVn","0.124292","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30892047115955,3.04809544586310,2.91060890764075,3.16892022386843,3.10268587470012,2.55929369971246,1.33772717430261,1.23345177454425,1.58536758076138,1.48567232130995,1.70445614082630,1.47957971926391,1.40816016914566,1.25118922227416,1.19105298906674,1.17192699813383,1.19654068997835,1.50078713679371,1.87542434418981,2.17915839298154,2.40913624533672,2.67550303116961,0.444027213685635,0.109226965440694,0.083189055780924,0.0874793257665816,0.127722731738818,0.19368632104591,0.46383895924613,0.480518627351839,0.523343618704876,0.500068348721573,0.0321302494442122,0.252367956364257,0.315171225591264,0.333956979412234,NA,NA,NA
"HAWG-HERRNIRS-1960-2006-JENNINGS","HERRNIRS","Clupea harengus","Herring Northern Irish Sea","0.172667","Fox Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84446618488992,2.11881569333965,1.51877145901756,0.840285904432816,1.53797626349702,0.692232901569632,0.853702897125829,0.575283238872514,0.963545640904898,1.07385676660555,1.33280047419827,1.73786140338187,1.2500384712476,2.45016479919407,2.08434253352698,2.28906443873323,1.84014292692226,1.51087211080331,2.09984015136190,2.28554390758541,0.94636645682108,0.838108627275754,0.578840393004475,0.620375601675115,1.41435075337962,1.24970909556385,0.936488104188611,1.79453768682945,0.947632970637757,1.32424973681297,1.25782682959214,1.31330364027733,1.22275055020648,1.03660324690357,1.19570595645930,1.38999017218213,1.84408419465032,1.13158385384899,1.35865724531923,0.785327296887738,2.14262936594735,1.06102025755299,0.813882934322724,0.89680470238465,1.38218294301597,0.365408122198753,NA,NA,0.365408122198753
