550561,Anarhichas,denticulatus,Animalia,Chordata,Actinopterygii,Perciformes,Anarhichadidae,Anarhichas,denticulatus,NWOLF,Northern wolffish,,NULL,NULL
166727,Sebastes melanops,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,melanops,BLACKROCK,Black rockfish,NULL,NULL,NULL
167687,Centropristis striata,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Centropristis,striata,BSBASS,Black sea bass,NULL,NULL,NULL
160304,Carcharhinus acronotus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,acronotus,BNOSESHAR,Blacknose shark,NULL,NULL,NULL
160318,Carcharhinus limbatus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,limbatus,BTIPSHAR,Blacktip shark,NULL,NULL,NULL
97936,Paralithodes platypus,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,platypus,BKINGCRAB,Blue king crab,NULL,NULL,NULL
166730,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,mystinus,BLUEROCK,Blue rockfish,NULL,NULL,NULL
160502,Sphyrna tiburo,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,tiburo,BHEADSHAR,Bonnethead shark,NULL,NULL,NULL
96028,Sicyonia brevirostris,Animalia,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,brevirostris,BRNROCKSHRIMP,Brown rock shrimp,NULL,NULL,NULL
551570,Farfantepenaeus aztecus,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,aztecus,BRNSHRIMP,Brown shrimp,NULL,NULL,NULL
166734,Sebastes pinniger,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,pinniger,CROCK,Canary rockfish,NULL,NULL,NULL
172887,Microstomus pacificus,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,pacificus,DSOLE,Dover sole,NULL,NULL,NULL
166714,Sebastes ciliatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,ciliatus,DUSKYROCK,Dusky rockfish,NULL,NULL,NULL
160268,Carcharhinus obscurus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,obscurus,DUSKYSHAR,Dusky shark,NULL,NULL,NULL
160409,Carcharhinus isodon,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,isodon,FTOOTHSHAR,Finetooth shark,NULL,NULL,NULL
167759,Mycteroperca microlepis,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Mycteroperca,microlepis,GAG,Gag,NULL,NULL,NULL
173138,Balistes capriscus,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,capriscus,GTRIG,Gray triggerfish,NULL,NULL,NULL
168689,Seriola dumerili,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Seriola,dumerili,GRAMBER,Greater amberjack,NULL,NULL,NULL
160851,Raja rhina,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,rhina,LNOSESKA,Longnose skate,NULL,NULL,NULL
82521,Illex illecebrosus,Animalia,Mollusca,Cephalopoda,Teuthida,Ommastrephidae,Illex,illecebrosus,ILLEX,Northern shortfin squid,NULL,NULL,NULL
96967,Pandalus borealis,Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,PANDAL,Northern shrimp,NULL,NULL,NULL
81343,Arctica islandica,Animalia,Mollusca,Bivalvia,Veneroida,Arcticidae,Arctica,islandica,QUAH,Ocean quahog,NULL,NULL,NULL
551574,Farfantepenaeus duorarum,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Farfantepenaeus,duorarum,PINKSHRIMP,Pink shrimp,Northern pink shrimp,NULL,NULL
620992,Chaceon quinquedens,Animalia,Arthropoda,Malacostraca,Decapoda,Geryonidae,Chaceon,quinquedens,RDEEPCRAB,Red deepsea crab,NULL,NULL,NULL
167702,Epinephelus morio,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,morio,RGROUP,Red grouper,NULL,NULL,NULL
97935,Paralithodes camtschaticus,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,RKCRAB,Red king crab,NULL,NULL,NULL
95966,Pleoticus robustus,Animalia,Arthropoda,Malacostraca,Decapoda,Solenoceridae,Pleoticus,robustus,ROYALRSHRIMP,Royal red shrimp,NULL,NULL,NULL
160289,Carcharhinus plumbeus,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,plumbeus,SBARSHAR,Sandbar shark,NULL,NULL,NULL
79718,Placopecten magellanicus,Animalia,Mollusca,Bivalvia,Ostreoida,Pectinidae,Placopecten,magellanicus,SCALL,Sea scallop,NULL,NULL,NULL
166725,Sebastes jordani,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,jordani,SBELLYROCK,Shortbelly rockfish,NULL,NULL,NULL
166712,Sebastes borealis,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,borealis,SRAKEROCK,Shortraker rockfish,NULL,NULL,NULL
98428,Chionoecetes opilio,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,opilio,SNOWCRAB,Snow crab,NULL,NULL,NULL
167705,Epinephelus niveatus,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,niveatus,SNOWGROUP,Snowy grouper,NULL,NULL,NULL
172436,Scomberomorus maculatus,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomberomorus,maculatus,SPANMACK,Spanish mackerel,NULL,NULL,NULL
160617,Squalus acanthias,Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,acanthias,SDOG,Spiny dogfish,NULL,NULL,NULL
160703,Centroscyllium fabricii,Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Centroscyllium,fabricii,BDOG,Black dogfish,NULL,NULL,NULL
167680,Morone saxatilis,Animalia,Chordata,Actinopterygii,Perciformes,Moronidae,Morone,saxatilis,STRIPEDBASS,Striped bass,NULL,NULL,NULL
168546,Lopholatilus chamaeleonticeps,Animalia,Chordata,Actinopterygii,Perciformes,Malacanthidae,Lopholatilus,chamaeleonticeps,TILE,Tilefish,NULL,NULL,NULL
168909,Rhomboplites aurorubens,Animalia,Chordata,Actinopterygii,Perciformes,Lutjanidae,Rhomboplites,aurorubens,VSNAP,Vermilion snapper,NULL,NULL,NULL
551680,Litopenaeus setiferus,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Litopenaeus,setiferus,WSHRIMP,White shrimp,NULL,NULL,NULL
166740,Sebastes ruberrimus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,ruberrimus,YEYEROCK,Yelloweye rockfish,NULL,NULL,NULL
623193,Macruronus novaezelandiae,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Macruronus,novaezelandiae,HOKI,Hoki,New Zealand whiptail,NULL,NULL
168469,Perca flavescens,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Perca,flavescens,YPER,Yellow perch,NULL,NULL,NULL
172401,Katsuwonus pelamis,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Katsuwonus,pelamis,SKJ,Skipjack tuna,NULL,NULL,NULL
95625,Penaeus esculentus,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,esculentus,BTSHRIMP,Brown tiger shrimp,Brown tiger prawn,NULL,NULL
95644,Penaeus semisulcatus,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,semisulcatus,GTPRAWN,Green tiger prawn,Grooved Tiger Prawn,NULL,NULL
166139,Hoplostethus atlanticus,Animalia,Chordata,Actinopterygii,Beryciformes,Trachichthyidae,Hoplostethus,atlanticus,OROUGHY,Orange roughy,NULL,NULL,NULL
172531,Seriolella brama,Animalia,Chordata,Actinopterygii,Perciformes,Centrolophidae,Seriolella,brama,WAREHOU,whario,Blue Warehou,NULL,NULL
644351,Platycephalus conatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus,conatus,DEEPFLATHEAD,Deepwater flathead,NULL,NULL,NULL
622143,Centroberyx gerrardi,Animalia,Chordata,Actinopterygii,Beryciformes,Berycidae,Centroberyx,gerrardi,BIGHTRED,Bight redfish,NULL,NULL,NULL
167612,Cyclopterus lumpus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus,lumpus,LUMPFISH,Lumpfish,NULL,NULL,NULL
164748,Enchelyopus cimbrius,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Enchelyopus,cimbrius,FBROCKLING,Fourbeard rockling,NULL,NULL,NULL
164717,Gadus ogac,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,ogac,GRCOD,Greenland cod,NULL,NULL,NULL
201978,Gasterosteus aculeatus aculeatus,Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus aculeatus,TSSTICKLEBACK,Threespine stickleback,NULL,NULL,NULL
167289,Hemitripterus americanus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hemitripteridae,Hemitripterus,americanus,SEARAVEN,Sea raven,Sea sculpin,NULL,NULL
167375,Triglops murrayi,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Triglops,murrayi,MSCULPIN,Mailed sculpin,Moustache sculpin,NULL,NULL
170481,Tautogolabrus adspersus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Tautogolabrus,adspersus,CUNNER,Cunner,NULL,NULL,NULL
171596,Stichaeus punctatus,Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Stichaeus,punctatus,ARCSHINNY,Arctic shinny,NULL,NULL,NULL
164734,Phycis chesteri,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Phycis,chesteri,LFHAKE,Longfin hake,NULL,NULL,NULL
162041,Osmerus mordax,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Osmerus,mordax,RBSMELT,Rainbow smelt,,NULL,NULL
162043,Osmerus mordax mordax,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Osmerus,mordax mordax,RBSMELT,Rainbow smelt,NULL,NULL,NULL
644687,Arctozenus risso,Animalia,Chordata,Actinopterygii,Aulopiformes,Paralepididae,Arctozenus,risso,WBARRACUDINA,White barracudina,NULL,NULL,NULL
167192,Icelus spatula,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Icelus,spatula,SPSCULPIN,spatulate sculpin,NULL,NULL,NULL
167478,Leptagonus decagonus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Agonidae,Leptagonus,decagonus,ATLPOACHER,Atlantic poacher,NULL,NULL,NULL
171603,Leptoclinus maculatus,Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Leptoclinus,maculatus,DSHANNY,Daubed shanny,NULL,NULL,NULL
165395,Nezumia bairdii,Animalia,Chordata,Actinopterygii,Gadiformes,Macrouridae,Nezumia,bairdii,COMGRENADIER,Common grenadier,NULL,NULL,NULL
159772,Myxine glutinosa,Animalia,Chordata,Myxini,Myxiniformes,Myxinidae,Myxine,glutinosa,ATLHAGFISH,Atlantic hagfish,NULL,NULL,NULL
167318,Myoxocephalus scorpius,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,scorpius,SHORNSCULPIN,Shorthorn sculpin,NULL,NULL,NULL
167317,Myoxocephalus scorpioides,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,scorpioides,ARCSCULPIN,Arctic sculpin,NULL,NULL,NULL
167320,Myoxocephalus octodecemspinosus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,octodecemspinosus,LHORNSCULPIN,Longhorn sculpin,NULL,NULL,NULL
165296,Melanostigma atlanticum,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Melanostigma,atlanticum,ATLSPOUT,Atlantic soft pout,NULL,NULL,NULL
631028,Gymnelus viridis,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Gymnelus,viridis,FISHDOCTOR,Fish doctor,NULL,NULL,NULL
631023,Lumpenus lampretaeformis,Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Lumpenus,lampretaeformis,SNAKEBLENNY,Snakeblenny,NULL,NULL,NULL
166705,Sebastes spp,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,spp,SEBASTES,Sebastes species,NULL,NULL,NULL
167550,Liparis spp,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,spp,LIPARIS,Snailfishes,NULL,NULL,NULL
165255,Lycodes spp,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Lycodes,spp,LYCODES,Eelpouts,NULL,NULL,NULL
165280,Lycodes reticulatus,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Lycodes,reticulatus,ARCEELPOUT,Arctic eelpout,NULL,NULL,NULL
172719,Citharichthys arctifrons,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,arctifrons,GSFLOUNDER,Gulf Stream flounder,NULL,NULL,NULL
166787,Helicolenus dactylopterus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Helicolenus,dactylopterus,BBROSEFISH,Blackbelly rosefish,NULL,NULL,NULL 
172783,Hippoglossina oblonga,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,Hippoglossina,oblonga,FSFLOUNDER,Fourspot flounder,NULL,NULL,NULL
165284,Lycodes vahlii,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Lycodes,vahlii,CEELPOUT,Checker eelpout,NULL,NULL,NULL
161701,Alosa spp,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Alosa,spp,ALEWIFESPP,River herring species,NULL,NULL,NULL
98671,Cancer spp,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,spp,CANCERSPP,True crab species,NULL,NULL,NULL
82703,Limulus polyphemus,Animalia,Arthropoda,Merostomata,Xiphosura,Limulidae,Limulus,polyphemus,HORSESHOECRAB,Horseshoe crab,NULL,NULL,NULL
98714,Ovalipes ocellatus,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Ovalipes,ocellatus,LADYCRAB,Lady crab,NULL,NULL,NULL
164800,Merluccius hubbsi,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,hubbsi,ARGHAKE,Argentine hake,NULL,NULL,NULL
-999,Pseudocarcinus gigas,Animalia,Arthropoda,Malacostraca,Decapoda,Menippidae,Pseudocarcinus,gigas,TASGIANTCRAB,Tasmanian giant crab,NULL,NULL,NULL
168849,Lutjanus analis,Animalia,Chordata,Actinopterygii,Perciformes,Lutjanidae,Lutjanus,analis,MUTSNAP,Mutton snapper,NULL,NULL,NULL
552965,Palinurus gilchristi,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Palinurus,gilchristi,SSLOBSTER,Southern spiny lobster,NULL,NULL,NULL
550662,Macruronus magellanicus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Macruronus,magellanicus,PATGRENADIER,Patagonian grenadier,Merluza de cola,NULL,NULL
-998,Redfish species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,NULL,NULL,REDFISHSPP,Redfish species,NULL,NULL,NULL
164797,Merluccius australis,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciinae,Merluccius,australis,SOUTHHAKE,Southern hake,NULL,NULL,NULL
168641,Pseudocaranx dentex,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Pseudocaranx,dentex,TREVALLY,Trevally,White trevally,NULL,NULL
-997,Haliotis iris,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Haliotididae,Haliotis,iris,BFOOTABALONE,Blackfoot abalone,NULL,NULL,NULL
-996,Haliotis spp,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Haliotididae,Haliotis,NULL,PAUA,Paua,New Zealand abalone species,NULL,NULL
552953,Jasus lalandii,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Jasus,lalandii,CRLOBSTER,South African west coast rock lobster,Cape rock lobster,NULL,NULL
644604,Sebastes variabilis,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,variabilis,DUSROCK,Dusky rockfish,NULL,NULL,NULL
98429,Chionoecetes bairdi,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,bairdi,TANNERCRAB,Tanner crab,NULL,NULL,NULL
660179,Lithodes aequispinus,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,aequispinus,GKINGCRAB,Golden king crab,NULL,NULL,NULL
625280,Pseudocyttus maculatus,Animalia,Chordata,Actinopterygii,Zeiformes,Oreosomatidae,Pseudocyttus,maculatus,SMOOTHOREO,Smooth oreo,NULL,NULL,NULL
660225,Jasus edwardsii,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Jasus,edwardsii,RROCKLOBSTER,Red rock lobster,NULL,NULL,NULL
625296,Allocyttus niger,Animalia,Chordata,Actinopterygii,Zeiformes,Oreosomatidae,Allocyttus,niger,BLACKOREO,Black oreo,NULL,NULL,NULL
169283,Micropogonias undulatus,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Micropogonias,undulatus,ATLCROAK,Atlantic croaker,NULL,NULL,NULL
165001,Genypterus capensis,Animalia,Chordata,Actinopterygii,Ophidiiformes,Ophidiidae,Genypterus,capensis,KINGKLIP,Kingklip,NULL,NULL,NULL
642807,Dissostichus eleginoides,Animalia,Chordata,Actinopterygii,Perciformes,Nototheniidae,Dissostichus,eleginoides,PTOOTHFISH,Patagonian toothfish,NULL,NULL,NULL
168907,Ocyurus chrysurus,Animalia,Chordata,Actinopterygii,Perciformes,Lutjanidae,Ocyurus,chrysurus,YTSNAP,Yellowtail snapper,NULL,NULL,NULL
166720,Sebastes flavidus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,flavidus,YTROCK,Yellowtail rockfish,NULL,NULL,NULL
167116,Ophiodon elongatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Ophiodon,elongatus,LINGCOD,Lingcod,NULL,NULL,NULL
166728,Sebastes melanostomus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastes,melanostomus,BGROCK,Blackgill rockfish,NULL,NULL,NULL
166784,Sebastolobus altivelis,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Sebastolobus,altivelis,LSTHORNH,Longspine thornyhead,NULL,NULL,NULL
-995,Haliotis midaexo,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Haliotididae,Haliotis,midae,SAABALONE,South African abalone,NULL,NULL,NULL
168827,Arripis trutta,Animalia,Chordata,Actinopterygii,Perciformes,Arripidae,Arripis,trutta,AUSSALMON,Australian salmon,NULL,NULL,NULL
167110,Hexagrammos decagrammus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Hexagrammos,decagrammus,KELPGREENLING,Kelp greenling,NULL,NULL,NULL
642808,Dissostichus mawsoni,Animalia,Chordata,Actinopterygii,Perciformes,Nototheniidae,Dissostichus,mawsoni,ATOOTHFISH,Antarctic toothfish,NULL,NULL,NULL
159924,Isurus oxyrinchus,Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Isurus,oxyrinchus,SFMAKO,Shortfin mako,NULL,NULL,NULL
169241,Cynoscion regalis,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,regalis,WEAKFISH,Weakfish,NULL,NULL,NULL
